category,classname,displayName,description,version,sourcePage,sourceUrl,sourceAffiliations,usedBy,classificationBasis
uniform,vn_o_uniform_vc_03_03,VC Uniform 3 (Grey/ tan),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,CivilianPresence_vn_c_men_11;vn_c_men_11;vn_o_men_vc_local_11,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_03_04,VC Uniform 3 (Blue),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,CivilianPresence_vn_c_men_15;vn_c_men_15;vn_o_men_vc_local_15,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_03_05,VC Uniform 3 (White/ black),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,CivilianPresence_vn_c_men_19;vn_c_men_19;vn_o_men_vc_local_19,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_03_06,VC Uniform 3 (Blue/ white),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,CivilianPresence_vn_c_men_23;vn_c_men_23;vn_o_men_vc_local_23,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_03_07,VC Uniform 3 (Blue/ grey),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,CivilianPresence_vn_c_men_27;vn_c_men_27;vn_o_men_vc_local_27,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_04_01,VC Uniform 4 (Black),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,CivilianPresence_vn_c_men_04;vn_c_men_04;vn_o_men_kr_70_04;vn_o_men_kr_70_13;vn_o_men_kr_75_04;vn_o_men_vc_local_04,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_04_02,VC Uniform 4 (Black/ white),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,CivilianPresence_vn_c_men_08;vn_c_men_08;vn_o_men_vc_local_08,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_04_03,VC Uniform 4 (Grey/tan),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,CivilianPresence_vn_c_men_12;vn_c_men_12;vn_o_men_vc_local_12,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_04_04,VC Uniform 4 (Blue),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,CivilianPresence_vn_c_men_16;vn_c_men_16;vn_o_men_vc_local_16,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_04_05,VC Uniform 4 (White/black),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,CivilianPresence_vn_c_men_20;vn_c_men_20;vn_o_men_vc_local_20,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_04_06,VC Uniform 4 (Blue/ white),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,CivilianPresence_vn_c_men_24;vn_c_men_24;vn_o_men_vc_local_24,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_04_07,VC Uniform 4 (Blue/ grey),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,CivilianPresence_vn_c_men_28;vn_c_men_28;vn_o_men_vc_local_28,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_05_01,VC Uniform 5 (Black),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,CivilianPresence_vn_c_men_29;vn_c_men_29;vn_o_men_vc_local_29,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_05_02,VC Uniform 5 (White),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,CivilianPresence_vn_c_men_30;vn_c_men_30;vn_o_men_vc_local_30,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_05_03,VC Uniform 5 (Grey),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,CivilianPresence_vn_c_men_31;vn_c_men_31;vn_o_men_vc_local_31,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_05_04,VC Uniform 5 (Blue),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,CivilianPresence_vn_c_men_32;vn_c_men_32;vn_o_men_vc_local_32,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_mf_01_07,VC Uniform 1,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_vc_01;vn_o_men_vc_09,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_mf_02_07,VC Uniform 2,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_vc_02;vn_o_men_vc_10,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_mf_03_07,VC Uniform 3,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_vc_03;vn_o_men_vc_11,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_mf_04_07,VC Uniform 4,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_vc_04;vn_o_men_vc_12,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_mf_09_07,VC Uniform 9,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_kr_70_05;vn_o_men_kr_70_12;vn_o_men_kr_70_19;vn_o_men_kr_70_24;vn_o_men_kr_75_05;vn_o_men_kr_75_12;vn_o_men_vc_05;vn_o_men_vc_13,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_mf_10_07,VC Uniform 10,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_kr_70_06;vn_o_men_kr_70_14;vn_o_men_kr_70_17;vn_o_men_kr_70_18;vn_o_men_kr_75_06;vn_o_men_kr_75_14;vn_o_men_kr_75_17;vn_o_men_kr_75_18;vn_o_men_pl_17;vn_o_men_vc_06;vn_o_men_vc_14;vn_o_men_vc_15;vn_o_men_vc_16;vn_o_men_vc_17,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_mf_11_07,VC Uniform 11,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_kr_70_07;vn_o_men_kr_70_15;vn_o_men_kr_75_07;vn_o_men_vc_07,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_mf_12_07,VC Uniform 12,,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_kr_70_08;vn_o_men_kr_70_16;vn_o_men_kr_70_21;vn_o_men_kr_70_22;vn_o_men_kr_75_08;vn_o_men_kr_75_16;vn_o_men_kr_75_21;vn_o_men_kr_75_22;vn_o_men_vc_08,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_reg_11_08,VC Uniform 11 (Blue),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_vc_regional_01;vn_o_men_vc_regional_07;vn_o_men_vc_regional_13,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_reg_11_09,VC Uniform 11 (Blue/ tan),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_vc_regional_02;vn_o_men_vc_regional_08;vn_o_men_vc_regional_14,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_reg_11_10,VC Uniform 11 (Tan/ black),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_kr_75_10;vn_o_men_vc_regional_03;vn_o_men_vc_regional_09,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_reg_12_08,VC Uniform 12 (Blue),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_vc_regional_04;vn_o_men_vc_regional_10,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_reg_12_09,VC Uniform 12 (Blue/ tan),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_vc_regional_05;vn_o_men_vc_regional_11,Official CfgWeapons equipment uniform record.
uniform,vn_o_uniform_vc_reg_12_10,VC Uniform 12 (Tan/ black),,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_kr_75_09;vn_o_men_vc_regional_06;vn_o_men_vc_regional_12,Official CfgWeapons equipment uniform record.
vest,vn_b_vest_aircrew_01,Vest - Aircrew,"Vest - Aircrew, ballistic protection, also known as The Chicken Plate",1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_aircrew_03;vn_b_men_aircrew_04;vn_b_men_aircrew_07;vn_b_men_aircrew_08;vn_b_men_aircrew_11;vn_b_men_aircrew_12;vn_b_men_aircrew_15;vn_b_men_aircrew_16;vn_b_men_aircrew_23;vn_b_men_aircrew_24;vn_b_men_aircrew_39;vn_b_men_aircrew_40;vn_b_men_aircrew_47;vn_b_men_aircrew_48;vn_b_men_aircrew_base;vn_i_men_aircrew_03;vn_i_men_aircrew_04;vn_i_men_aircrew_11;vn_i_men_aircrew_12,Official CfgWeapons equipment vest record.
vest,vn_b_vest_aircrew_02,Vest - USAF (Pilot),"Vest - USAF (Pilot), SRU-21/P survival vest",1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aircrew_02;vn_b_men_aircrew_22;vn_b_men_jetpilot_02,Official CfgWeapons equipment vest record.
vest,vn_b_vest_aircrew_03,Vest - Army (Pilot),"Vest - Army (Pilot), SRU-21/P survival vest",1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_aircrew_06;vn_b_men_aircrew_10;vn_b_men_aircrew_14;vn_b_men_aircrew_18;vn_b_men_aircrew_26;vn_b_men_aircrew_36;vn_b_men_aircrew_38;vn_b_men_aircrew_41;vn_b_men_aircrew_42;vn_b_men_aircrew_43;vn_b_men_aircrew_44;vn_b_men_aircrew_46;vn_b_men_aircrew_49;vn_b_men_aircrew_50;vn_b_men_jetpilot_03;vn_b_men_jetpilot_06;vn_b_men_jetpilot_07;vn_b_men_jetpilot_11;vn_i_men_aircrew_01;vn_i_men_aircrew_05;vn_i_men_aircrew_06;vn_i_men_aircrew_07;vn_i_men_aircrew_08;vn_i_men_aircrew_10;vn_i_men_jetpilot_02,Official CfgWeapons equipment vest record.
vest,vn_b_vest_aircrew_04,Vest - USAF (Pilot/ holster),"Vest - USAF (Pilot), SRU-21/P survival vest with holster",1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aircrew_01;vn_b_men_aircrew_21;vn_b_men_jetpilot_01,Official CfgWeapons equipment vest record.
vest,vn_b_vest_aircrew_05,Vest - Army (Pilot/ holster),"Vest - Army (Pilot), SRU-21/P survival vest with holster",1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_aircrew_05;vn_b_men_aircrew_09;vn_b_men_aircrew_13;vn_b_men_aircrew_17;vn_b_men_aircrew_25;vn_b_men_aircrew_35;vn_b_men_aircrew_37;vn_b_men_aircrew_45;vn_b_men_jetpilot_04;vn_b_men_jetpilot_05;vn_b_men_jetpilot_08;vn_b_men_jetpilot_12;vn_i_men_aircrew_02;vn_i_men_aircrew_09;vn_i_men_aircrew_base;vn_i_men_jetpilot_01,Official CfgWeapons equipment vest record.
vest,vn_b_vest_aircrew_06,Vest - USAF (Pilot/ camo),"Vest - USAF (Pilot), SRU-21/P survival vest, Leopard camo",1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_jetpilot_09,Official CfgWeapons equipment vest record.
vest,vn_b_vest_aircrew_07,Vest - USSF (Pilot/ camo/ holster),"Vest - USSF (Pilot), SRU-21/P survival vest with holster, Leopard camo",1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_jetpilot_10,Official CfgWeapons equipment vest record.
vest,vn_b_vest_anzac_01,Vest - ANZAC (Rifleman 01),Vest - ANZAC (Rifleman 01),1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_66_08;vn_b_men_aus_army_66_10;vn_b_men_aus_army_66_12;vn_b_men_aus_army_66_18;vn_b_men_aus_army_66_21;vn_b_men_aus_army_68_08;vn_b_men_aus_army_68_10;vn_b_men_aus_army_68_12;vn_b_men_aus_army_68_18;vn_b_men_aus_army_68_21;vn_b_men_aus_army_70_08;vn_b_men_aus_army_70_10;vn_b_men_aus_army_70_12;vn_b_men_aus_army_70_18;vn_b_men_aus_army_70_21;vn_b_men_nz_army_66_08;vn_b_men_nz_army_66_10;vn_b_men_nz_army_66_12;vn_b_men_nz_army_66_16;vn_b_men_nz_army_66_19;vn_b_men_nz_army_68_08;vn_b_men_nz_army_68_10;vn_b_men_nz_army_68_12;vn_b_men_nz_army_68_16;vn_b_men_nz_army_68_19;vn_b_men_nz_army_70_08;vn_b_men_nz_army_70_10;vn_b_men_nz_army_70_12;vn_b_men_nz_army_70_16;vn_b_men_nz_army_70_19,Official CfgWeapons equipment vest record.
vest,vn_b_vest_anzac_02,Vest - ANZAC (Rifleman 02),Vest - ANZAC (Rifleman 02),1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_66_05;vn_b_men_aus_army_66_09;vn_b_men_aus_army_66_15;vn_b_men_aus_army_66_19;vn_b_men_aus_army_68_05;vn_b_men_aus_army_68_09;vn_b_men_aus_army_68_15;vn_b_men_aus_army_68_19;vn_b_men_aus_army_70_05;vn_b_men_aus_army_70_09;vn_b_men_aus_army_70_15;vn_b_men_aus_army_70_19;vn_b_men_nz_army_66_05;vn_b_men_nz_army_66_09;vn_b_men_nz_army_66_13;vn_b_men_nz_army_66_17;vn_b_men_nz_army_68_05;vn_b_men_nz_army_68_09;vn_b_men_nz_army_68_13;vn_b_men_nz_army_68_17;vn_b_men_nz_army_70_05;vn_b_men_nz_army_70_09;vn_b_men_nz_army_70_13;vn_b_men_nz_army_70_17,Official CfgWeapons equipment vest record.
vest,vn_b_vest_anzac_03,Vest - ANZAC (Scout),Vest - ANZAC (Scout),1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_66_04;vn_b_men_aus_army_66_11;vn_b_men_aus_army_68_04;vn_b_men_aus_army_68_11;vn_b_men_aus_army_70_04;vn_b_men_aus_army_70_11;vn_b_men_nz_army_66_04;vn_b_men_nz_army_66_11;vn_b_men_nz_army_68_04;vn_b_men_nz_army_68_11;vn_b_men_nz_army_70_04;vn_b_men_nz_army_70_11,Official CfgWeapons equipment vest record.
vest,vn_b_vest_anzac_04,Vest - ANZAC (Grenadier),Vest - ANZAC (Grenadier),1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_66_07;vn_b_men_aus_army_66_17;vn_b_men_aus_army_68_07;vn_b_men_aus_army_68_17;vn_b_men_aus_army_70_07;vn_b_men_aus_army_70_17;vn_b_men_nz_army_66_07;vn_b_men_nz_army_66_15;vn_b_men_nz_army_68_07;vn_b_men_nz_army_68_15;vn_b_men_nz_army_70_07;vn_b_men_nz_army_70_15,Official CfgWeapons equipment vest record.
vest,vn_b_vest_anzac_05,Vest - ANZAC (MG),Vest - ANZAC (MG),1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_66_06;vn_b_men_aus_army_68_06;vn_b_men_aus_army_70_06;vn_b_men_nz_army_66_06;vn_b_men_nz_army_68_06;vn_b_men_nz_army_70_06,Official CfgWeapons equipment vest record.
vest,vn_b_vest_anzac_06,Vest - ANZAC (Medic),Vest - ANZAC (Medic),1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_66_03;vn_b_men_aus_army_68_03;vn_b_men_aus_army_70_03;vn_b_men_nz_army_66_03;vn_b_men_nz_army_68_03;vn_b_men_nz_army_70_03,Official CfgWeapons equipment vest record.
vest,vn_b_vest_anzac_07,Vest - ANZAC (Officer),Vest - ANZAC (Officer),1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_66_02;vn_b_men_aus_army_66_16;vn_b_men_aus_army_68_02;vn_b_men_aus_army_68_16;vn_b_men_aus_army_70_02;vn_b_men_aus_army_70_16;vn_b_men_nz_army_66_02;vn_b_men_nz_army_66_14;vn_b_men_nz_army_68_02;vn_b_men_nz_army_68_14;vn_b_men_nz_army_70_02;vn_b_men_nz_army_70_14,Official CfgWeapons equipment vest record.
vest,vn_b_vest_anzac_08,Vest - ANZAC (Pilot M1952A),Vest - ANZAC (Pilot M1952A),1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aircrew_27;vn_b_men_aircrew_28;vn_b_men_aircrew_29;vn_b_men_aircrew_30;vn_b_men_aircrew_31;vn_b_men_aircrew_32;vn_b_men_aircrew_33;vn_b_men_aircrew_34,Official CfgWeapons equipment vest record.
vest,vn_b_vest_anzac_09,Vest - ANZAC (Crewman M1952A),Vest - ANZAC (Crewman M1952A),1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_66_13;vn_b_men_aus_army_66_24;vn_b_men_aus_army_66_25;vn_b_men_aus_army_66_26;vn_b_men_aus_army_66_27;vn_b_men_aus_army_68_13;vn_b_men_aus_army_70_13;vn_b_men_aus_army_70_24;vn_b_men_aus_army_70_25;vn_b_men_aus_army_70_26;vn_b_men_aus_army_70_27;vn_b_men_nz_army_66_21;vn_b_men_nz_army_66_22,Official CfgWeapons equipment vest record.
vest,vn_b_vest_anzac_10,Vest - ANZAC (Crewman),Vest - ANZAC (Crewman),1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_army_66_01;vn_b_men_aus_army_66_14;vn_b_men_aus_army_66_20;vn_b_men_aus_army_66_22;vn_b_men_aus_army_66_23;vn_b_men_aus_army_68_01;vn_b_men_aus_army_68_14;vn_b_men_aus_army_68_20;vn_b_men_aus_army_68_22;vn_b_men_aus_army_70_01;vn_b_men_aus_army_70_14;vn_b_men_aus_army_70_20;vn_b_men_aus_army_70_22;vn_b_men_aus_army_70_23;vn_b_men_nz_army_66_01;vn_b_men_nz_army_66_18;vn_b_men_nz_army_66_20;vn_b_men_nz_army_68_01;vn_b_men_nz_army_68_18;vn_b_men_nz_army_68_20;vn_b_men_nz_army_70_01;vn_b_men_nz_army_70_18;vn_b_men_nz_army_70_20,Official CfgWeapons equipment vest record.
vest,vn_b_vest_sas_01,Vest - SAS (Scout),Vest - SAS (Scout),1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_sas_66_02;vn_b_men_aus_sas_66_03;vn_b_men_aus_sas_66_04;vn_b_men_aus_sas_66_05;vn_b_men_aus_sas_66_06;vn_b_men_aus_sas_66_12;vn_b_men_aus_sas_66_13;vn_b_men_aus_sas_66_14;vn_b_men_aus_sas_70_02;vn_b_men_aus_sas_70_03;vn_b_men_aus_sas_70_04;vn_b_men_aus_sas_70_05;vn_b_men_aus_sas_70_06;vn_b_men_aus_sas_70_12;vn_b_men_aus_sas_70_13;vn_b_men_aus_sas_70_14;vn_b_men_nz_sas_66_02;vn_b_men_nz_sas_66_03;vn_b_men_nz_sas_66_04;vn_b_men_nz_sas_66_05;vn_b_men_nz_sas_66_06;vn_b_men_nz_sas_66_12;vn_b_men_nz_sas_66_13;vn_b_men_nz_sas_66_14;vn_b_men_nz_sas_70_02;vn_b_men_nz_sas_70_03;vn_b_men_nz_sas_70_04;vn_b_men_nz_sas_70_05;vn_b_men_nz_sas_70_06;vn_b_men_nz_sas_70_12;vn_b_men_nz_sas_70_13;vn_b_men_nz_sas_70_14,Official CfgWeapons equipment vest record.
vest,vn_b_vest_sas_02,Vest - SAS (Grenadier),Vest - SAS (Grenadier),1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_sas_66_08;vn_b_men_aus_sas_66_09;vn_b_men_aus_sas_66_10;vn_b_men_aus_sas_66_11;vn_b_men_aus_sas_70_08;vn_b_men_aus_sas_70_09;vn_b_men_aus_sas_70_10;vn_b_men_aus_sas_70_11;vn_b_men_nz_sas_66_08;vn_b_men_nz_sas_66_09;vn_b_men_nz_sas_66_10;vn_b_men_nz_sas_66_11;vn_b_men_nz_sas_70_08;vn_b_men_nz_sas_70_09;vn_b_men_nz_sas_70_10;vn_b_men_nz_sas_70_11,Official CfgWeapons equipment vest record.
vest,vn_b_vest_sas_03,Vest - SAS (MG),Vest - SAS (MG),1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_sas_66_07;vn_b_men_aus_sas_70_07;vn_b_men_nz_sas_66_07;vn_b_men_nz_sas_70_07,Official CfgWeapons equipment vest record.
vest,vn_b_vest_sas_04,Vest - SAS (Patrol Commander),Vest - SAS (Patrol Commander),1.2,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_aus_sas_66_01;vn_b_men_aus_sas_70_01;vn_b_men_nz_sas_66_01;vn_b_men_nz_sas_70_01,Official CfgWeapons equipment vest record.
vest,vn_b_vest_seal_01,Vest - SEAL (diver),"Vest - SEAL (diver) containing 2 air tanks, double hose, flotation vest and weighted belt",1.1,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_seal_28;vn_b_men_seal_29;vn_b_men_seal_30;vn_b_men_seal_31;vn_b_men_seal_32;vn_b_men_seal_33;vn_b_men_seal_34;vn_b_men_seal_35;vn_b_men_seal_36,Official CfgWeapons equipment vest record.
vest,vn_b_vest_seal_02,Vest - SEAL (TL),Vest - SEAL (TL),1.1,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_seal_07;vn_b_men_seal_09;vn_b_men_seal_13;vn_b_men_seal_14;vn_b_men_seal_18;vn_b_men_seal_38,Official CfgWeapons equipment vest record.
vest,vn_b_vest_seal_03,Vest - SEAL (MG),Vest - SEAL (MG),1.1,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_seal_05;vn_b_men_seal_16;vn_b_men_seal_17;vn_b_men_seal_19;vn_b_men_seal_40,Official CfgWeapons equipment vest record.
vest,vn_b_vest_seal_04,Vest - SEAL (Rifleman),Vest - SEAL (Rifleman),1.1,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_seal_06;vn_b_men_seal_08;vn_b_men_seal_10;vn_b_men_seal_20;vn_b_men_seal_41,Official CfgWeapons equipment vest record.
vest,vn_b_vest_seal_05,Vest - SEAL (Scout),Vest - SEAL (Scout),1.1,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_seal_04;vn_b_men_seal_39,Official CfgWeapons equipment vest record.
vest,vn_b_vest_seal_06,Vest - SEAL (Medic),Vest - SEAL (Medic),1.1,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_seal_01;vn_b_men_seal_02;vn_b_men_seal_11;vn_b_men_seal_15;vn_b_men_seal_21;vn_b_men_seal_22;vn_b_men_seal_37,Official CfgWeapons equipment vest record.
vest,vn_b_vest_seal_07,Vest - SEAL (Grenadier),Vest - SEAL (Grenadier),1.1,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_seal_03;vn_b_men_seal_12,Official CfgWeapons equipment vest record.
vest,vn_b_vest_sog_01,Vest - SOG (One-Zero TL),Vest - SOG (One-Zero TL),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_sog_01;vn_b_men_sog_04;vn_b_men_sog_07;vn_b_men_sog_11;vn_b_men_sog_13;vn_b_men_sog_28,Official CfgWeapons equipment vest record.
vest,vn_b_vest_sog_02,Vest - SOG (One-Two Medic),Vest - SOG (One-Two Medic),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_sog_03;vn_b_men_sog_10;vn_b_men_sog_15;vn_b_men_sog_20;vn_b_men_sog_31,Official CfgWeapons equipment vest record.
vest,vn_b_vest_sog_03,Vest - SOG (Demolitions),Vest - SOG (Demolitions),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_sog_08,Official CfgWeapons equipment vest record.
vest,vn_b_vest_sog_04,Vest - SOG (Scout),Vest - SOG (Scout),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_sog_09;vn_b_men_sog_12;vn_b_men_sog_19;vn_b_men_sog_21;vn_b_men_sog_29;vn_b_men_sog_30,Official CfgWeapons equipment vest record.
vest,vn_b_vest_sog_05,Vest - SOG (MG),Vest - SOG (MG),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_sog_06;vn_b_men_sog_16;vn_b_men_sog_18,Official CfgWeapons equipment vest record.
